dem_name,other_name,County,Republican,Democrat,Other,rgb_color,hex_color,Year,State,repub_name
Kennedy,Unpledged,Arapahoe,26379,17400,0,"(153.7, 0.0, 101.3)",#990065,1960,CO,Nixon
Kennedy,Unpledged,Archuleta,489,567,0,"(118.1, 0.0, 136.9)",#760088,1960,CO,Nixon
Kennedy,Unpledged,Baca,1815,952,0,"(167.3, 0.0, 87.7)",#a70057,1960,CO,Nixon
Kennedy,Unpledged,Bent,1671,1228,0,"(147.0, 0.0, 108.0)",#93006c,1960,CO,Nixon
Kennedy,Unpledged,Boulder,19791,12276,0,"(157.4, 0.0, 97.6)",#9d0061,1960,CO,Nixon
Kennedy,Unpledged,Chaffee,2094,1918,0,"(133.1, 0.0, 121.9)",#850079,1960,CO,Nixon
Kennedy,Unpledged,Cheyenne,806,419,0,"(167.8, 0.0, 87.2)",#a70057,1960,CO,Nixon
Kennedy,Unpledged,Clear Creek,964,688,0,"(148.8, 0.0, 106.2)",#94006a,1960,CO,Nixon
Kennedy,Unpledged,Conejos,1367,2069,0,"(101.5, 0.0, 153.5)",#650099,1960,CO,Nixon
Kennedy,Unpledged,Costilla,637,1351,0,"(81.7, 0.0, 173.3)",#5100ad,1960,CO,Nixon
Kennedy,Unpledged,Crowley,1099,705,0,"(155.3, 0.0, 99.7)",#9b0063,1960,CO,Nixon
Kennedy,Unpledged,Custer,509,314,0,"(157.7, 0.0, 97.3)",#9d0061,1960,CO,Nixon
Kennedy,Unpledged,Delta,4644,2689,0,"(161.5, 0.0, 93.5)",#a1005d,1960,CO,Nixon
Kennedy,Unpledged,Denver,109446,109637,0,"(127.4, 0.0, 127.6)",#7f007f,1960,CO,Nixon
Kennedy,Unpledged,Dolores,476,386,0,"(140.8, 0.0, 114.2)",#8c0072,1960,CO,Nixon
Kennedy,Unpledged,Douglas,1490,823,0,"(164.3, 0.0, 90.7)",#a4005a,1960,CO,Nixon
Kennedy,Unpledged,Eagle,989,880,0,"(134.9, 0.0, 120.1)",#860078,1960,CO,Nixon
Kennedy,Unpledged,El Paso,31625,17018,0,"(165.8, 0.0, 89.2)",#a50059,1960,CO,Nixon
Kennedy,Unpledged,Elbert,1240,686,0,"(164.2, 0.0, 90.8)",#a4005a,1960,CO,Nixon
Kennedy,Unpledged,Fremont,5690,3730,0,"(154.0, 0.0, 101.0)",#9a0065,1960,CO,Nixon
Kennedy,Unpledged,Garfield,3215,2313,0,"(148.3, 0.0, 106.7)",#94006a,1960,CO,Nixon
Kennedy,Unpledged,Gilpin,315,223,0,"(149.3, 0.0, 105.7)",#950069,1960,CO,Nixon
Kennedy,Unpledged,Grand,1104,657,0,"(159.9, 0.0, 95.1)",#9f005f,1960,CO,Nixon
Kennedy,Unpledged,Gunnison,1296,1044,0,"(141.2, 0.0, 113.8)",#8d0071,1960,CO,Nixon
Kennedy,Unpledged,Hinsdale,138,82,0,"(160.0, 0.0, 95.0)",#a0005f,1960,CO,Nixon
Kennedy,Unpledged,Huerfano,1367,2673,0,"(86.3, 0.0, 168.7)",#5600a8,1960,CO,Nixon
Kennedy,Unpledged,Jackson,504,360,0,"(148.8, 0.0, 106.2)",#94006a,1960,CO,Nixon
Kennedy,Unpledged,Jefferson,34105,22962,0,"(152.4, 0.0, 102.6)",#980066,1960,CO,Nixon
Kennedy,Unpledged,Kiowa,865,498,0,"(161.8, 0.0, 93.2)",#a1005d,1960,CO,Nixon
Kennedy,Unpledged,Kit Carson,2248,1103,0,"(171.1, 0.0, 83.9)",#ab0053,1960,CO,Nixon
Kennedy,Unpledged,La Plata,4772,3329,0,"(150.2, 0.0, 104.8)",#960068,1960,CO,Nixon
Kennedy,Unpledged,Lake,954,1842,0,"(87.0, 0.0, 168.0)",#5700a8,1960,CO,Nixon
Kennedy,Unpledged,Larimer,15671,7550,0,"(172.1, 0.0, 82.9)",#ac0052,1960,CO,Nixon
Kennedy,Unpledged,Las Animas,2989,6704,0,"(78.6, 0.0, 176.4)",#4e00b0,1960,CO,Nixon
Kennedy,Unpledged,Lincoln,1498,1041,0,"(150.4, 0.0, 104.6)",#960068,1960,CO,Nixon
Kennedy,Unpledged,Logan,5002,3334,0,"(153.0, 0.0, 102.0)",#990066,1960,CO,Nixon
Kennedy,Unpledged,Mesa,13015,9072,0,"(150.3, 0.0, 104.7)",#960068,1960,CO,Nixon
Kennedy,Unpledged,Mineral,146,158,0,"(122.5, 0.0, 132.5)",#7a0084,1960,CO,Nixon
Kennedy,Unpledged,Moffat,1754,1200,0,"(151.4, 0.0, 103.6)",#970067,1960,CO,Nixon
Kennedy,Unpledged,Montezuma,2778,2115,0,"(144.8, 0.0, 110.2)",#90006e,1960,CO,Nixon
Kennedy,Unpledged,Montrose,4040,2861,0,"(149.3, 0.0, 105.7)",#950069,1960,CO,Nixon
Kennedy,Unpledged,Morgan,5092,3151,0,"(157.5, 0.0, 97.5)",#9d0061,1960,CO,Nixon
Kennedy,Unpledged,Otero,6015,4199,0,"(150.2, 0.0, 104.8)",#960068,1960,CO,Nixon
Kennedy,Unpledged,Ouray,508,432,0,"(137.8, 0.0, 117.2)",#890075,1960,CO,Nixon
Kennedy,Unpledged,Park,642,438,0,"(151.6, 0.0, 103.4)",#970067,1960,CO,Nixon
Kennedy,Unpledged,Phillips,1455,862,0,"(160.1, 0.0, 94.9)",#a0005e,1960,CO,Nixon
Kennedy,Unpledged,Pitkin,679,488,0,"(148.4, 0.0, 106.6)",#94006a,1960,CO,Nixon
Kennedy,Unpledged,Prowers,3567,2457,0,"(151.0, 0.0, 104.0)",#970068,1960,CO,Nixon
Kennedy,Unpledged,Pueblo,20579,27421,0,"(109.3, 0.0, 145.7)",#6d0091,1960,CO,Nixon
Kennedy,Unpledged,Rio Blanco,1391,794,0,"(162.3, 0.0, 92.7)",#a2005c,1960,CO,Nixon
Kennedy,Unpledged,Rio Grande,2524,1782,0,"(149.5, 0.0, 105.5)",#950069,1960,CO,Nixon
Kennedy,Unpledged,Routt,1651,1414,0,"(137.4, 0.0, 117.6)",#890075,1960,CO,Nixon
Kennedy,Unpledged,Saguache,956,984,0,"(125.7, 0.0, 129.3)",#7d0081,1960,CO,Nixon
Kennedy,Unpledged,San Juan,218,261,0,"(116.1, 0.0, 138.9)",#74008a,1960,CO,Nixon
Kennedy,Unpledged,San Miguel,525,612,0,"(117.7, 0.0, 137.3)",#750089,1960,CO,Nixon
Kennedy,Unpledged,Sedgwick,1230,769,0,"(156.9, 0.0, 98.1)",#9c0062,1960,CO,Nixon
Kennedy,Unpledged,Summit,424,400,0,"(131.2, 0.0, 123.8)",#83007b,1960,CO,Nixon
Kennedy,Unpledged,Teller,723,622,0,"(137.1, 0.0, 117.9)",#890075,1960,CO,Nixon
Kennedy,Unpledged,Washington,1979,1039,0,"(167.2, 0.0, 87.8)",#a70057,1960,CO,Nixon
Kennedy,Unpledged,Weld,17558,11179,0,"(155.8, 0.0, 99.2)",#9b0063,1960,CO,Nixon
Kennedy,Unpledged,Yuma,2806,1489,0,"(166.6, 0.0, 88.4)",#a60058,1960,CO,Nixon
Kennedy,Unpledged,Fairfield,167778,146442,0,"(136.2, 0.0, 118.8)",#880076,1960,CT,Nixon
Kennedy,Unpledged,Hartford,136459,195403,0,"(104.9, 0.0, 150.1)",#680096,1960,CT,Nixon
Kennedy,Unpledged,Litchfield,34043,29062,0,"(137.6, 0.0, 117.4)",#890075,1960,CT,Nixon
Kennedy,Unpledged,Middlesex,22045,22158,0,"(127.2, 0.0, 127.8)",#7f007f,1960,CT,Nixon
Kennedy,Unpledged,New Haven,136852,188685,0,"(107.2, 0.0, 147.8)",#6b0093,1960,CT,Nixon
Kennedy,Unpledged,New London,38070,40625,0,"(123.4, 0.0, 131.6)",#7b0083,1960,CT,Nixon
Kennedy,Unpledged,Tolland,15386,14575,0,"(131.0, 0.0, 124.0)",#83007c,1960,CT,Nixon
Kennedy,Unpledged,Windham,15180,20105,0,"(109.7, 0.0, 145.3)",#6d0091,1960,CT,Nixon
Kennedy,Unpledged,Kent,10697,10754,0,"(127.2, 0.0, 127.8)",#7f007f,1960,DE,Nixon
Kennedy,Unpledged,New Castle,69284,73364,0,"(123.9, 0.0, 131.1)",#7b0083,1960,DE,Nixon
Kennedy,Unpledged,Sussex,16392,15472,0,"(131.2, 0.0, 123.8)",#83007b,1960,DE,Nixon
Kennedy,Unpledged,Alachua,10072,9279,0,"(132.7, 0.0, 122.3)",#84007a,1960,FL,Nixon
Kennedy,Unpledged,Baker,398,1469,0,"(54.4, 0.0, 200.6)",#3600c8,1960,FL,Nixon
Kennedy,Unpledged,Bay,5435,10579,0,"(86.5, 0.0, 168.5)",#5600a8,1960,FL,Nixon
Kennedy,Unpledged,Bradford,1131,2535,0,"(78.7, 0.0, 176.3)",#4e00b0,1960,FL,Nixon
Kennedy,Unpledged,Brevard,17585,11069,0,"(156.5, 0.0, 98.5)",#9c0062,1960,FL,Nixon
Kennedy,Unpledged,Broward,68294,47811,0,"(150.0, 0.0, 105.0)",#960069,1960,FL,Nixon
Kennedy,Unpledged,Calhoun,634,1594,0,"(72.6, 0.0, 182.4)",#4800b6,1960,FL,Nixon
Kennedy,Unpledged,Charlotte,3026,1941,0,"(155.4, 0.0, 99.6)",#9b0063,1960,FL,Nixon
Kennedy,Unpledged,Citrus,1861,1730,0,"(132.2, 0.0, 122.8)",#84007a,1960,FL,Nixon
Kennedy,Unpledged,Clay,2515,2728,0,"(122.3, 0.0, 132.7)",#7a0084,1960,FL,Nixon
Kennedy,Unpledged,Collier,2708,1750,0,"(154.9, 0.0, 100.1)",#9a0064,1960,FL,Nixon
Kennedy,Unpledged,Columbia,2094,3695,0,"(92.2, 0.0, 162.8)",#5c00a2,1960,FL,Nixon
Kennedy,Unpledged,Dade,134506,183114,0,"(108.0, 0.0, 147.0)",#6c0093,1960,FL,Nixon
Kennedy,Unpledged,DeSoto,1687,1680,0,"(127.8, 0.0, 127.2)",#7f007f,1960,FL,Nixon
Kennedy,Unpledged,Dixie,392,976,0,"(73.1, 0.0, 181.9)",#4900b5,1960,FL,Nixon
Kennedy,Unpledged,Duval,59073,70091,0,"(116.6, 0.0, 138.4)",#74008a,1960,FL,Nixon
Kennedy,Unpledged,Escambia,17925,28288,0,"(98.9, 0.0, 156.1)",#62009c,1960,FL,Nixon
Kennedy,Unpledged,Flagler,426,933,0,"(79.9, 0.0, 175.1)",#4f00af,1960,FL,Nixon
Kennedy,Unpledged,Franklin,764,1494,0,"(86.3, 0.0, 168.7)",#5600a8,1960,FL,Nixon
Kennedy,Unpledged,Gadsden,2010,2343,0,"(117.7, 0.0, 137.3)",#750089,1960,FL,Nixon
Kennedy,Unpledged,Gilchrist,277,834,0,"(63.6, 0.0, 191.4)",#3f00bf,1960,FL,Nixon
Kennedy,Unpledged,Glades,314,394,0,"(113.1, 0.0, 141.9)",#71008d,1960,FL,Nixon
Kennedy,Unpledged,Gulf,657,2348,0,"(55.8, 0.0, 199.2)",#3700c7,1960,FL,Nixon
Kennedy,Unpledged,Hamilton,656,1331,0,"(84.2, 0.0, 170.8)",#5400aa,1960,FL,Nixon
Kennedy,Unpledged,Hardee,1960,1741,0,"(135.0, 0.0, 120.0)",#870078,1960,FL,Nixon
Kennedy,Unpledged,Hendry,1043,1307,0,"(113.2, 0.0, 141.8)",#71008d,1960,FL,Nixon
Kennedy,Unpledged,Hernando,1809,1960,0,"(122.4, 0.0, 132.6)",#7a0084,1960,FL,Nixon
Kennedy,Unpledged,Highlands,4369,3122,0,"(148.7, 0.0, 106.3)",#94006a,1960,FL,Nixon
Kennedy,Unpledged,Hillsborough,48887,62240,0,"(112.2, 0.0, 142.8)",#70008e,1960,FL,Nixon
Kennedy,Unpledged,Holmes,1235,2370,0,"(87.4, 0.0, 167.6)",#5700a7,1960,FL,Nixon
Kennedy,Unpledged,Indian River,4656,2970,0,"(155.7, 0.0, 99.3)",#9b0063,1960,FL,Nixon
Kennedy,Unpledged,Jackson,2851,5994,0,"(82.2, 0.0, 172.8)",#5200ac,1960,FL,Nixon
Kennedy,Unpledged,Jefferson,600,1129,0,"(88.5, 0.0, 166.5)",#5800a6,1960,FL,Nixon
Kennedy,Unpledged,Lafayette,297,793,0,"(69.5, 0.0, 185.5)",#4500b9,1960,FL,Nixon
Kennedy,Unpledged,Lake,12979,4936,0,"(184.7, 0.0, 70.3)",#b80046,1960,FL,Nixon
Kennedy,Unpledged,Lee,10357,5494,0,"(166.6, 0.0, 88.4)",#a60058,1960,FL,Nixon
Kennedy,Unpledged,Leon,9079,10433,0,"(118.7, 0.0, 136.3)",#760088,1960,FL,Nixon
Kennedy,Unpledged,Levy,996,2003,0,"(84.7, 0.0, 170.3)",#5400aa,1960,FL,Nixon
Kennedy,Unpledged,Liberty,243,862,0,"(56.1, 0.0, 198.9)",#3800c6,1960,FL,Nixon
Kennedy,Unpledged,Madison,1152,2084,0,"(90.8, 0.0, 164.2)",#5a00a4,1960,FL,Nixon
Kennedy,Unpledged,Manatee,16462,8814,0,"(166.1, 0.0, 88.9)",#a60058,1960,FL,Nixon
Kennedy,Unpledged,Marion,7043,7206,0,"(126.0, 0.0, 129.0)",#7e0081,1960,FL,Nixon
Kennedy,Unpledged,Martin,3701,2664,0,"(148.3, 0.0, 106.7)",#94006a,1960,FL,Nixon
Kennedy,Unpledged,Monroe,3416,6972,0,"(83.9, 0.0, 171.1)",#5300ab,1960,FL,Nixon
Kennedy,Unpledged,Nassau,1666,3282,0,"(85.9, 0.0, 169.1)",#5500a9,1960,FL,Nixon
Kennedy,Unpledged,Okaloosa,4685,8263,0,"(92.3, 0.0, 162.7)",#5c00a2,1960,FL,Nixon
Kennedy,Unpledged,Okeechobee,631,1125,0,"(91.6, 0.0, 163.4)",#5b00a3,1960,FL,Nixon
Kennedy,Unpledged,Orange,48244,19729,0,"(181.0, 0.0, 74.0)",#b5004a,1960,FL,Nixon
Kennedy,Unpledged,Osceola,4691,2178,0,"(174.1, 0.0, 80.9)",#ae0050,1960,FL,Nixon
Kennedy,Unpledged,Palm Beach,45337,29871,0,"(153.7, 0.0, 101.3)",#990065,1960,FL,Nixon
Kennedy,Unpledged,Pasco,7188,5832,0,"(140.8, 0.0, 114.2)",#8c0072,1960,FL,Nixon
Kennedy,Unpledged,Pinellas,101779,58054,0,"(162.4, 0.0, 92.6)",#a2005c,1960,FL,Nixon
Kennedy,Unpledged,Polk,31618,23546,0,"(146.2, 0.0, 108.8)",#92006c,1960,FL,Nixon
Kennedy,Unpledged,Putnam,4236,4459,0,"(124.2, 0.0, 130.8)",#7c0082,1960,FL,Nixon
Kennedy,Unpledged,Santa Rosa,2777,4960,0,"(91.5, 0.0, 163.5)",#5b00a3,1960,FL,Nixon
Kennedy,Unpledged,Sarasota,19995,8287,0,"(180.3, 0.0, 74.7)",#b4004a,1960,FL,Nixon
Kennedy,Unpledged,Seminole,8936,4891,0,"(164.8, 0.0, 90.2)",#a4005a,1960,FL,Nixon
Kennedy,Unpledged,St. Johns,4125,5583,0,"(108.4, 0.0, 146.6)",#6c0092,1960,FL,Nixon
Kennedy,Unpledged,St. Lucie,6354,5360,0,"(138.3, 0.0, 116.7)",#8a0074,1960,FL,Nixon
Kennedy,Unpledged,Sumter,1120,2279,0,"(84.0, 0.0, 171.0)",#5400ab,1960,FL,Nixon
Kennedy,Unpledged,Suwannee,1536,2789,0,"(90.6, 0.0, 164.4)",#5a00a4,1960,FL,Nixon
Kennedy,Unpledged,Taylor,1212,1908,0,"(99.1, 0.0, 155.9)",#63009b,1960,FL,Nixon
Kennedy,Unpledged,Union,311,941,0,"(63.3, 0.0, 191.7)",#3f00bf,1960,FL,Nixon
Kennedy,Unpledged,Volusia,28367,23377,0,"(139.8, 0.0, 115.2)",#8b0073,1960,FL,Nixon
Kennedy,Unpledged,Wakulla,379,1146,0,"(63.4, 0.0, 191.6)",#3f00bf,1960,FL,Nixon
Kennedy,Unpledged,Walton,1484,3642,0,"(73.8, 0.0, 181.2)",#4900b5,1960,FL,Nixon
Kennedy,Unpledged,Washington,1230,2098,0,"(94.2, 0.0, 160.8)",#5e00a0,1960,FL,Nixon
Kennedy,Unpledged,Appling,717,1973,0,"(68.0, 0.0, 187.0)",#4400bb,1960,GA,Nixon
Kennedy,Unpledged,Atkinson,239,1298,0,"(39.7, 0.0, 215.3)",#2700d7,1960,GA,Nixon
Kennedy,Unpledged,Bacon,579,1168,0,"(84.5, 0.0, 170.5)",#5400aa,1960,GA,Nixon
Kennedy,Unpledged,Baker,66,720,0,"(21.4, 0.0, 233.6)",#1500e9,1960,GA,Nixon
Kennedy,Unpledged,Baldwin,1264,2262,0,"(91.4, 0.0, 163.6)",#5b00a3,1960,GA,Nixon
Kennedy,Unpledged,Banks,221,1170,0,"(40.5, 0.0, 214.5)",#2800d6,1960,GA,Nixon
Kennedy,Unpledged,Barrow,577,2759,0,"(44.1, 0.0, 210.9)",#2c00d2,1960,GA,Nixon
Kennedy,Unpledged,Bartow,1292,3545,0,"(68.1, 0.0, 186.9)",#4400ba,1960,GA,Nixon
Kennedy,Unpledged,Ben Hill,558,1881,0,"(58.3, 0.0, 196.7)",#3a00c4,1960,GA,Nixon
Kennedy,Unpledged,Berrien,368,2787,0,"(29.7, 0.0, 225.3)",#1d00e1,1960,GA,Nixon
Kennedy,Unpledged,Bibb,10523,14387,0,"(107.7, 0.0, 147.3)",#6b0093,1960,GA,Nixon
Kennedy,Unpledged,Bleckley,633,1751,0,"(67.7, 0.0, 187.3)",#4300bb,1960,GA,Nixon
Kennedy,Unpledged,Brantley,344,1333,0,"(52.3, 0.0, 202.7)",#3400ca,1960,GA,Nixon
Kennedy,Unpledged,Brooks,765,1500,0,"(86.1, 0.0, 168.9)",#5600a8,1960,GA,Nixon
Kennedy,Unpledged,Bryan,428,1323,0,"(62.3, 0.0, 192.7)",#3e00c0,1960,GA,Nixon
Kennedy,Unpledged,Bulloch,1506,3373,0,"(78.7, 0.0, 176.3)",#4e00b0,1960,GA,Nixon
Kennedy,Unpledged,Burke,1027,1162,0,"(119.6, 0.0, 135.4)",#770087,1960,GA,Nixon
Kennedy,Unpledged,Butts,382,1673,0,"(47.4, 0.0, 207.6)",#2f00cf,1960,GA,Nixon
Kennedy,Unpledged,Calhoun,131,803,0,"(35.8, 0.0, 219.2)",#2300db,1960,GA,Nixon
Kennedy,Unpledged,Camden,950,1321,0,"(106.7, 0.0, 148.3)",#6a0094,1960,GA,Nixon
Kennedy,Unpledged,Candler,433,943,0,"(80.2, 0.0, 174.8)",#5000ae,1960,GA,Nixon
Kennedy,Unpledged,Carroll,1729,4698,0,"(68.6, 0.0, 186.4)",#4400ba,1960,GA,Nixon
Kennedy,Unpledged,Catoosa,2074,2114,0,"(126.3, 0.0, 128.7)",#7e0080,1960,GA,Nixon
Kennedy,Unpledged,Charlton,289,733,0,"(72.1, 0.0, 182.9)",#4800b6,1960,GA,Nixon
Kennedy,Unpledged,Chatham,17935,16240,0,"(133.8, 0.0, 121.2)",#850079,1960,GA,Nixon
Kennedy,Unpledged,Chattahoochee,66,190,0,"(65.7, 0.0, 189.3)",#4100bd,1960,GA,Nixon
Kennedy,Unpledged,Chattooga,1596,3686,0,"(77.1, 0.0, 177.9)",#4d00b1,1960,GA,Nixon
Kennedy,Unpledged,Cherokee,2341,3077,0,"(110.2, 0.0, 144.8)",#6e0090,1960,GA,Nixon
Kennedy,Unpledged,Clarke,2250,4812,0,"(81.2, 0.0, 173.8)",#5100ad,1960,GA,Nixon
Kennedy,Unpledged,Clay,84,528,0,"(35.0, 0.0, 220.0)",#2300dc,1960,GA,Nixon
Kennedy,Unpledged,Clayton,2953,5892,0,"(85.1, 0.0, 169.9)",#5500a9,1960,GA,Nixon
Kennedy,Unpledged,Clinch,397,898,0,"(78.2, 0.0, 176.8)",#4e00b0,1960,GA,Nixon
Kennedy,Unpledged,Cobb,8240,12906,0,"(99.4, 0.0, 155.6)",#63009b,1960,GA,Nixon
Kennedy,Unpledged,Coffee,987,3376,0,"(57.7, 0.0, 197.3)",#3900c5,1960,GA,Nixon
Kennedy,Unpledged,Colquitt,1685,4397,0,"(70.6, 0.0, 184.4)",#4600b8,1960,GA,Nixon
Kennedy,Unpledged,Columbia,1155,1190,0,"(125.6, 0.0, 129.4)",#7d0081,1960,GA,Nixon
Kennedy,Unpledged,Cook,399,1935,0,"(43.6, 0.0, 211.4)",#2b00d3,1960,GA,Nixon
Kennedy,Unpledged,Coweta,1159,3855,0,"(58.9, 0.0, 196.1)",#3a00c4,1960,GA,Nixon
Kennedy,Unpledged,Crawford,203,797,0,"(51.8, 0.0, 203.2)",#3300cb,1960,GA,Nixon
Kennedy,Unpledged,Crisp,963,2365,0,"(73.8, 0.0, 181.2)",#4900b5,1960,GA,Nixon
Kennedy,Unpledged,Dade,909,943,0,"(125.2, 0.0, 129.8)",#7d0081,1960,GA,Nixon
Kennedy,Unpledged,Dawson,401,916,0,"(77.6, 0.0, 177.4)",#4d00b1,1960,GA,Nixon
Kennedy,Unpledged,DeKalb,24046,24116,0,"(127.3, 0.0, 127.7)",#7f007f,1960,GA,Nixon
Kennedy,Unpledged,Decatur,918,2780,0,"(63.3, 0.0, 191.7)",#3f00bf,1960,GA,Nixon
Kennedy,Unpledged,Dodge,1134,3630,0,"(60.7, 0.0, 194.3)",#3c00c2,1960,GA,Nixon
Kennedy,Unpledged,Dooly,220,1733,0,"(28.7, 0.0, 226.3)",#1c00e2,1960,GA,Nixon
Kennedy,Unpledged,Dougherty,4323,4522,0,"(124.6, 0.0, 130.4)",#7c0082,1960,GA,Nixon
Kennedy,Unpledged,Douglas,1136,2576,0,"(78.0, 0.0, 177.0)",#4e00b1,1960,GA,Nixon
Kennedy,Unpledged,Early,254,1904,0,"(30.0, 0.0, 225.0)",#1e00e1,1960,GA,Nixon
Kennedy,Unpledged,Echols,108,257,0,"(75.5, 0.0, 179.5)",#4b00b3,1960,GA,Nixon
Kennedy,Unpledged,Effingham,885,880,0,"(127.9, 0.0, 127.1)",#7f007f,1960,GA,Nixon
Kennedy,Unpledged,Elbert,609,3672,0,"(36.3, 0.0, 218.7)",#2400da,1960,GA,Nixon
Kennedy,Unpledged,Emanuel,1120,2513,0,"(78.6, 0.0, 176.4)",#4e00b0,1960,GA,Nixon
Kennedy,Unpledged,Evans,567,1069,0,"(88.4, 0.0, 166.6)",#5800a6,1960,GA,Nixon
Kennedy,Unpledged,Fannin,3022,1579,0,"(167.5, 0.0, 87.5)",#a70057,1960,GA,Nixon
Kennedy,Unpledged,Fayette,359,1198,0,"(58.8, 0.0, 196.2)",#3a00c4,1960,GA,Nixon
Kennedy,Unpledged,Floyd,6108,7350,0,"(115.7, 0.0, 139.3)",#73008b,1960,GA,Nixon
Kennedy,Unpledged,Forsyth,841,2309,0,"(68.1, 0.0, 186.9)",#4400ba,1960,GA,Nixon
Kennedy,Unpledged,Franklin,308,3209,0,"(22.3, 0.0, 232.7)",#1600e8,1960,GA,Nixon
Kennedy,Unpledged,Fulton,53940,55803,0,"(125.3, 0.0, 129.7)",#7d0081,1960,GA,Nixon
Kennedy,Unpledged,Gilmer,1850,1472,0,"(142.0, 0.0, 113.0)",#8e0071,1960,GA,Nixon
Kennedy,Unpledged,Glascock,180,299,0,"(95.8, 0.0, 159.2)",#5f009f,1960,GA,Nixon
Kennedy,Unpledged,Glynn,2926,3584,0,"(114.6, 0.0, 140.4)",#72008c,1960,GA,Nixon
Kennedy,Unpledged,Gordon,1148,2153,0,"(88.7, 0.0, 166.3)",#5800a6,1960,GA,Nixon
Kennedy,Unpledged,Grady,592,2541,0,"(48.2, 0.0, 206.8)",#3000ce,1960,GA,Nixon
Kennedy,Unpledged,Greene,328,1979,0,"(36.3, 0.0, 218.7)",#2400da,1960,GA,Nixon
Kennedy,Unpledged,Gwinnett,2336,6479,0,"(67.6, 0.0, 187.4)",#4300bb,1960,GA,Nixon
Kennedy,Unpledged,Habersham,895,2530,0,"(66.6, 0.0, 188.4)",#4200bc,1960,GA,Nixon
Kennedy,Unpledged,Hall,2903,6303,0,"(80.4, 0.0, 174.6)",#5000ae,1960,GA,Nixon
Kennedy,Unpledged,Hancock,286,780,0,"(68.4, 0.0, 186.6)",#4400ba,1960,GA,Nixon
Kennedy,Unpledged,Haralson,1869,2783,0,"(102.4, 0.0, 152.6)",#660098,1960,GA,Nixon
Kennedy,Unpledged,Harris,735,1362,0,"(89.4, 0.0, 165.6)",#5900a5,1960,GA,Nixon
Kennedy,Unpledged,Hart,275,3963,0,"(16.5, 0.0, 238.5)",#1000ee,1960,GA,Nixon
Kennedy,Unpledged,Heard,181,1224,0,"(32.9, 0.0, 222.1)",#2000de,1960,GA,Nixon
Kennedy,Unpledged,Henry,1041,2957,0,"(66.4, 0.0, 188.6)",#4200bc,1960,GA,Nixon
Kennedy,Unpledged,Houston,1757,4033,0,"(77.4, 0.0, 177.6)",#4d00b1,1960,GA,Nixon
Kennedy,Unpledged,Irwin,352,1625,0,"(45.4, 0.0, 209.6)",#2d00d1,1960,GA,Nixon
Kennedy,Unpledged,Jackson,472,3653,0,"(29.2, 0.0, 225.8)",#1d00e1,1960,GA,Nixon
Kennedy,Unpledged,Jasper,271,949,0,"(56.6, 0.0, 198.4)",#3800c6,1960,GA,Nixon
Kennedy,Unpledged,Jeff Davis,402,825,0,"(83.5, 0.0, 171.5)",#5300ab,1960,GA,Nixon
Kennedy,Unpledged,Jefferson,986,1270,0,"(111.4, 0.0, 143.6)",#6f008f,1960,GA,Nixon
Kennedy,Unpledged,Jenkins,313,1354,0,"(47.9, 0.0, 207.1)",#2f00cf,1960,GA,Nixon
Kennedy,Unpledged,Johnson,488,1298,0,"(69.7, 0.0, 185.3)",#4500b9,1960,GA,Nixon
Kennedy,Unpledged,Jones,489,1415,0,"(65.5, 0.0, 189.5)",#4100bd,1960,GA,Nixon
Kennedy,Unpledged,Lamar,479,1363,0,"(66.3, 0.0, 188.7)",#4200bc,1960,GA,Nixon
Kennedy,Unpledged,Lanier,198,1049,0,"(40.5, 0.0, 214.5)",#2800d6,1960,GA,Nixon
Kennedy,Unpledged,Laurens,1884,4648,0,"(73.5, 0.0, 181.5)",#4900b5,1960,GA,Nixon
Kennedy,Unpledged,Lee,191,404,0,"(81.9, 0.0, 173.1)",#5100ad,1960,GA,Nixon
Kennedy,Unpledged,Liberty,929,1590,0,"(94.0, 0.0, 161.0)",#5e00a1,1960,GA,Nixon
Kennedy,Unpledged,Lincoln,197,669,0,"(58.0, 0.0, 197.0)",#3a00c5,1960,GA,Nixon
Kennedy,Unpledged,Long,898,278,0,"(194.7, 0.0, 60.3)",#c2003c,1960,GA,Nixon
Kennedy,Unpledged,Lowndes,2908,3605,0,"(113.9, 0.0, 141.1)",#71008d,1960,GA,Nixon
Kennedy,Unpledged,Lumpkin,495,875,0,"(92.1, 0.0, 162.9)",#5c00a2,1960,GA,Nixon
Kennedy,Unpledged,Macon,438,1488,0,"(58.0, 0.0, 197.0)",#3a00c5,1960,GA,Nixon
Kennedy,Unpledged,Madison,205,2418,0,"(19.9, 0.0, 235.1)",#1300eb,1960,GA,Nixon
Kennedy,Unpledged,Marion,154,645,0,"(49.1, 0.0, 205.9)",#3100cd,1960,GA,Nixon
Kennedy,Unpledged,McDuffie,1039,1079,0,"(125.1, 0.0, 129.9)",#7d0081,1960,GA,Nixon
Kennedy,Unpledged,McIntosh,451,794,0,"(92.4, 0.0, 162.6)",#5c00a2,1960,GA,Nixon
Kennedy,Unpledged,Meriwether,706,3100,0,"(47.3, 0.0, 207.7)",#2f00cf,1960,GA,Nixon
Kennedy,Unpledged,Miller,62,1116,0,"(13.4, 0.0, 241.6)",#0d00f1,1960,GA,Nixon
